declaration_id,agent_id,role,institution,declaration_type,declaration_date,gross_salary,side_income_consulting,side_income_board_memberships,assets_in_real_estate,assets_in_vehicles,assets_in_stocks
D004506,A0762,Advisor,Government,Initial,2023-02-22,35548.09,6513.14,9647.11,47915.71,43486.23,156194.94
D004507,A0762,Advisor,Government,Regular,2021-05-16,34167.12,9213.67,11280.53,42336.58,38444.34,41279.17
D004508,A0762,Advisor,Government,Regular,2020-10-11,37356.47,7787.54,5486.4,66085.09,21103.1,171409.75
D004509,A0762,Advisor,Government,Regular,2019-07-31,41590.54,6248.88,5307.49,54334.78,2078.37,157443.53
D004510,A0762,Advisor,Government,Regular,2023-02-23,43664.47,7827.68,8423.47,235683.14,59508.68,37290.66
D004511,A0763,Advisor,Government,Initial,2023-11-04,49707.91,11532.36,8138.73,19526.01,49607.02,92122.38
D004512,A0763,Advisor,Government,Regular,2024-01-09,49440.83,5957.3,8729.85,54455.22,46440.64,115841.94
D004513,A0763,Advisor,Government,Regular,2021-01-21,48704.15,6990.4,10465.18,13491.78,17990.52,171621.49
D004514,A0763,Advisor,Government,Regular,2024-08-25,51804.74,12942.0,6908.22,168298.71,9015.22,184164.5
D004515,A0763,Advisor,Government,Regular,2024-08-26,49749.57,15577.92,10577.88,314029.18,52637.48,122990.53
D004516,A0764,Advisor,Government,Initial,2023-01-11,123806.52,12830.02,4282.56,264388.44,50851.36,125531.21
D004517,A0764,Advisor,Government,Regular,2021-08-07,119230.78,10349.8,4294.54,126832.19,6044.73,64990.15
D004518,A0764,Advisor,Government,Regular,2023-08-08,112821.8,8835.42,4102.93,79124.32,38581.54,174129.89
D004519,A0764,Advisor,Government,Regular,2022-08-15,122059.33,18385.7,5083.89,76869.65,18113.28,188161.49
D004520,A0764,Advisor,Government,Regular,2023-08-09,191300.26,10056.59,6377.34,671108.45,10672.12,24688.13
D004521,A0765,Advisor,Government,Initial,2023-07-01,100904.88,15860.93,12459.67,63473.12,8645.16,49991.71
D004522,A0765,Advisor,Government,Regular,2018-12-08,113540.67,11834.16,9906.73,55238.97,22981.49,12411.79
D004523,A0765,Advisor,Government,Regular,2024-12-31,118843.29,21145.8,9459.23,137036.09,43244.54,10127.27
D004524,A0765,Advisor,Government,Regular,2018-07-27,114913.69,11893.09,13340.33,170646.6,4619.5,88299.38
D004525,A0765,Advisor,Government,Regular,2025-01-01,161157.96,13600.28,11103.85,786826.07,4473.52,126481.37
D004526,A0766,Advisor,Government,Initial,2023-10-09,104021.27,9.1,3409.14,70040.55,6401.64,67590.78
D004527,A0766,Advisor,Government,Regular,2018-06-20,121874.84,7.62,2567.4,166000.22,31726.9,190853.86
D004528,A0766,Advisor,Government,Regular,2021-10-07,102039.02,6.3,4002.71,86950.11,21579.39,160723.79
D004529,A0766,Advisor,Government,Regular,2019-07-30,109780.58,13.47,3740.79,184204.66,19724.35,86218.89
D004530,A0766,Advisor,Government,Regular,2023-10-10,151393.68,7.46,2101.98,538299.52,5934.23,74642.07
D004531,A0767,Advisor,Government,Initial,2024-07-23,47043.54,1190.89,6583.87,42733.33,18241.06,35656.29
D004532,A0767,Advisor,Government,Regular,2019-04-21,51415.65,717.68,5156.09,114085.79,54629.31,54066.94
D004533,A0767,Advisor,Government,Regular,2019-04-08,46434.7,933.95,8236.94,43279.82,30793.76,72363.4
D004534,A0767,Advisor,Government,Regular,2025-11-20,47938.85,1282.88,4539.98,24199.42,51283.24,82437.6
D004535,A0767,Advisor,Government,Regular,2025-11-21,51385.74,1674.11,8748.96,291138.9,1831.72,90044.92
D004536,A0768,Advisor,Government,Initial,2023-11-03,45214.68,12385.6,10121.78,49001.95,18433.42,123654.14
D004537,A0768,Advisor,Government,Regular,2022-05-21,46163.0,13924.4,10564.7,138206.34,8812.53,37323.55
D004538,A0768,Advisor,Government,Regular,2024-09-23,42383.67,14392.98,9687.17,133604.95,56965.42,190329.26
D004539,A0768,Advisor,Government,Regular,2022-09-02,44927.63,9575.44,11531.38,24750.82,54531.51,62670.96
D004540,A0768,Advisor,Government,Regular,2024-09-24,66806.41,15102.04,10726.52,336634.15,5706.19,38137.62
D004541,A0769,Advisor,Government,Initial,2021-04-02,118266.9,4354.57,7186.08,230123.38,32017.21,34165.08
D004542,A0769,Advisor,Government,Regular,2020-01-20,125711.01,6244.82,10583.99,145453.21,8853.09,145305.53
D004543,A0769,Advisor,Government,Regular,2026-03-29,139122.17,3895.32,10367.14,95322.72,4900.39,48539.23
D004544,A0769,Advisor,Government,Regular,2019-10-10,106795.99,2784.47,5367.26,167006.58,45454.38,50627.6
D004545,A0769,Advisor,Government,Regular,2026-03-30,135420.91,4023.24,9340.76,651473.3,28445.21,5927.56
D004546,A0770,Advisor,Government,Initial,2025-03-05,91907.95,14634.82,13036.26,39857.23,39666.89,118008.5
D004547,A0770,Advisor,Government,Regular,2025-12-02,107806.06,13560.72,11669.26,93953.17,3108.54,107816.13
D004548,A0770,Advisor,Government,Regular,2023-08-07,96139.25,9279.85,7035.89,130057.74,10708.69,58422.5
D004549,A0770,Advisor,Government,Regular,2025-09-19,84144.27,10845.89,9368.67,7159.11,47482.66,170894.71
D004550,A0770,Advisor,Government,Regular,2025-12-03,92937.5,17169.78,16997.93,327216.6,51776.63,193305.82
D004551,A0771,Advisor,Government,Initial,2025-06-22,109827.88,16086.54,2751.38,70537.49,25935.63,57867.94
D004552,A0771,Advisor,Government,Regular,2023-12-19,118370.65,11379.1,1865.11,199617.83,26064.12,144783.61
D004553,A0771,Advisor,Government,Regular,2025-12-16,122347.47,17388.42,2253.56,37056.05,33333.07,20679.61
D004554,A0771,Advisor,Government,Regular,2024-03-08,104421.92,22970.06,2962.02,181567.13,38886.25,194049.27
D004555,A0771,Advisor,Government,Regular,2025-12-17,151116.02,20543.58,2639.73,895327.28,30958.37,95620.81
D004556,A0772,Advisor,Government,Initial,2018-11-20,121861.41,5483.94,13014.27,301379.39,54227.23,91321.65
D004557,A0772,Advisor,Government,Regular,2023-11-05,132129.31,4755.76,9568.93,164123.73,43528.05,136338.43
D004558,A0772,Advisor,Government,Regular,2024-08-26,116514.85,3185.49,8995.06,49889.28,42426.53,143982.97
D004559,A0772,Advisor,Government,Regular,2021-11-18,109925.2,5315.49,17630.09,131088.28,29737.09,74991.25
D004560,A0772,Advisor,Government,Regular,2024-08-27,174740.56,5766.8,16584.43,785249.22,16953.16,115573.73
D004561,A0773,Advisor,Government,Initial,2018-10-17,121294.34,3956.4,6930.06,34884.96,24968.92,191638.35
D004562,A0773,Advisor,Government,Regular,2020-08-31,129063.27,2023.64,5719.76,115760.2,4377.56,156228.47
D004563,A0773,Advisor,Government,Regular,2020-11-19,129267.44,4905.33,5390.92,34262.98,54013.48,116539.8
D004564,A0773,Advisor,Government,Regular,2021-10-10,112833.63,5211.09,9178.64,141596.41,44549.76,122466.74
D004565,A0773,Advisor,Government,Regular,2021-10-11,146840.29,2359.07,6330.41,669847.39,21263.24,184143.79
D004566,A0774,Advisor,Government,Initial,2022-10-23,121673.11,518.19,8214.42,99308.01,6435.28,46078.5
D004567,A0774,Advisor,Government,Regular,2020-07-28,124176.03,443.31,9080.27,188556.31,20110.48,6087.7
D004568,A0774,Advisor,Government,Regular,2018-09-23,127436.88,516.45,11677.45,28472.51,14235.47,26861.64
D004569,A0774,Advisor,Government,Regular,2025-11-15,127277.3,519.4,10759.58,173675.03,57467.3,198609.38
D004570,A0774,Advisor,Government,Regular,2025-11-16,136180.59,754.41,9680.12,560079.34,49532.19,22407.38
D004571,A0775,Advisor,Government,Initial,2021-06-12,74134.83,17736.86,17464.07,130077.58,39230.47,114040.55
D004572,A0775,Advisor,Government,Regular,2025-07-26,76576.54,20964.8,21814.84,175465.19,57253.07,24001.05
D004573,A0775,Advisor,Government,Regular,2019-10-23,76534.63,14494.1,18884.67,48833.66,51397.75,178229.56
D004574,A0775,Advisor,Government,Regular,2020-06-09,68285.52,14292.6,23423.9,41168.9,59431.94,21031.04
D004575,A0775,Advisor,Government,Regular,2025-07-27,74853.15,18358.34,15765.69,494736.09,3230.29,86396.95
D004576,A0776,Advisor,Government,Initial,2023-09-18,108146.96,11629.31,5188.32,121522.39,1605.06,162807.8
D004577,A0776,Advisor,Government,Regular,2018-03-18,105230.91,10669.68,5432.9,74444.61,5560.77,7486.91
D004578,A0776,Advisor,Government,Regular,2018-07-02,101517.2,11638.61,4174.27,141284.38,1424.14,17448.78
D004579,A0776,Advisor,Government,Regular,2018-07-06,101703.0,8859.1,4787.04,84922.37,33009.17,106591.77
D004580,A0776,Advisor,Government,Regular,2023-09-19,149774.64,13168.28,3547.34,771570.82,34072.32,114788.47
D004581,A0777,Advisor,Government,Initial,2020-05-22,115403.63,4192.49,2567.18,57268.45,11262.47,62277.56
D004582,A0777,Advisor,Government,Regular,2026-02-14,110958.2,3376.78,1551.79,82271.69,3980.6,8996.89
D004583,A0777,Advisor,Government,Regular,2018-03-27,114049.79,3752.69,1452.09,125801.23,6631.51,24391.74
D004584,A0777,Advisor,Government,Regular,2021-10-09,116547.98,6121.21,2452.21,60692.29,2839.51,94471.66
D004585,A0777,Advisor,Government,Regular,2026-02-15,182968.18,2711.46,3031.74,812376.68,35807.76,71468.14
D004586,A0778,Advisor,Government,Initial,2024-09-23,129552.72,9285.06,13138.73,134779.96,47694.65,15351.03
D004587,A0778,Advisor,Government,Regular,2024-04-09,153167.99,9789.38,15967.69,181244.61,49390.28,98221.31
D004588,A0778,Advisor,Government,Regular,2023-05-05,145185.2,13164.58,17931.32,43547.51,28822.98,131256.36
D004589,A0778,Advisor,Government,Regular,2019-06-12,147294.99,10273.65,7673.34,194192.28,13392.38,91294.31
D004590,A0778,Advisor,Government,Regular,2024-09-24,178979.24,6134.98,10218.45,782123.4,2330.09,72249.21
D004591,A0779,Advisor,Government,Initial,2026-02-14,61908.51,14785.28,8197.78,156074.56,49742.15,129040.09
D004592,A0779,Advisor,Government,Regular,2020-07-03,60928.18,15355.26,11467.29,6124.21,57710.42,115747.79
D004593,A0779,Advisor,Government,Regular,2022-07-08,70183.07,18155.05,4427.21,125275.71,47721.55,69567.19
D004594,A0779,Advisor,Government,Regular,2023-06-08,70665.93,14933.11,9180.01,181434.53,6362.58,196891.88
D004595,A0779,Advisor,Government,Regular,2026-02-15,85590.75,10917.83,7306.67,330532.0,21701.83,55785.54
D004596,A0780,Advisor,Government,Initial,2020-07-22,49121.35,4710.77,3654.01,134446.72,33812.45,50332.5
D004597,A0780,Advisor,Government,Regular,2023-10-17,48836.64,4336.15,3493.55,28054.51,3272.56,93652.17
D004598,A0780,Advisor,Government,Regular,2025-02-13,45310.07,4028.25,3502.86,131346.06,11154.68,137356.61
D004599,A0780,Advisor,Government,Regular,2021-11-19,49500.19,5412.11,4454.19,151152.33,40426.18,53396.01
D004600,A0780,Advisor,Government,Regular,2025-02-14,76736.48,6356.8,3471.95,303483.57,30968.92,118696.3
D004601,A0781,Advisor,Government,Initial,2026-01-10,76798.41,19353.72,17490.55,74086.17,48149.62,185425.73
D004602,A0781,Advisor,Government,Regular,2026-03-09,72238.68,28516.41,10596.7,184997.9,44416.03,91106.38
D004603,A0781,Advisor,Government,Regular,2019-07-27,84765.55,9853.92,13594.21,153805.7,37113.02,98897.99
D004604,A0781,Advisor,Government,Regular,2018-10-06,91862.42,24817.1,13905.77,21130.0,26615.59,133733.3
D004605,A0781,Advisor,Government,Regular,2026-03-10,101561.97,9979.24,25249.1,668796.16,53263.39,190512.86
D004606,A0782,Advisor,Government,Initial,2021-04-12,85195.18,8177.1,1636.37,0.0,57062.17,29786.98
D004607,A0782,Advisor,Government,Regular,2021-05-16,97728.89,11948.29,915.21,51752.24,32916.84,94003.79
D004608,A0782,Advisor,Government,Regular,2019-04-16,97255.52,12099.34,1639.78,93240.24,826.78,48437.5
D004609,A0782,Advisor,Government,Regular,2021-08-29,88515.5,4472.92,1284.99,58751.53,47149.82,5829.65
D004610,A0782,Advisor,Government,Regular,2021-08-30,97681.75,6606.75,1433.8,504883.22,31806.7,198375.52
D004611,A0783,Advisor,Government,Initial,2020-07-21,95726.85,5127.34,16225.71,116980.78,45285.76,127817.45
D004612,A0783,Advisor,Government,Regular,2023-10-04,114372.88,6679.89,15289.66,118960.23,44441.18,186699.73
D004613,A0783,Advisor,Government,Regular,2024-06-06,90253.16,4634.83,17420.09,56725.96,1339.87,171014.63
D004614,A0783,Advisor,Government,Regular,2019-05-12,89177.67,7357.2,11222.5,18648.91,25560.3,195519.35
D004615,A0783,Advisor,Government,Regular,2024-06-07,109802.2,3832.48,21321.75,366286.7,41360.39,163118.13
D004616,A0784,Advisor,Government,Initial,2020-09-18,108714.16,3321.02,7344.07,93823.13,49012.77,11373.9
D004617,A0784,Advisor,Government,Regular,2023-03-01,106675.07,4081.0,4807.12,177659.88,48363.92,93799.23
D004618,A0784,Advisor,Government,Regular,2018-04-27,129560.26,4297.23,9415.43,66120.74,22796.55,63040.48
D004619,A0784,Advisor,Government,Regular,2025-04-13,119751.49,2343.0,4208.44,67311.42,6553.24,13292.29
D004620,A0784,Advisor,Government,Regular,2025-04-14,147321.12,4716.37,3870.47,494416.94,22750.85,97760.04
D004621,A0785,Advisor,Government,Initial,2021-06-20,70201.13,11661.15,1055.16,44795.59,52268.6,35307.24
D004622,A0785,Advisor,Government,Regular,2020-12-20,66633.86,15912.91,1355.01,87547.78,59179.97,48868.8
D004623,A0785,Advisor,Government,Regular,2022-02-06,80372.61,12367.1,1234.3,63192.58,25465.21,24738.71
D004624,A0785,Advisor,Government,Regular,2022-08-04,65469.59,13823.36,1232.51,124234.77,42925.36,62216.6
D004625,A0785,Advisor,Government,Regular,2022-08-05,101141.21,10647.65,1268.07,335918.16,51061.11,65890.08
D004626,A0786,Advisor,Government,Initial,2022-02-19,106318.87,19935.2,6334.61,214490.61,24088.56,25450.48
D004627,A0786,Advisor,Government,Regular,2018-09-03,112714.72,15344.35,7044.34,163405.52,39414.52,193497.41
D004628,A0786,Advisor,Government,Regular,2020-01-20,121173.92,12630.27,5367.55,74087.62,13799.39,69562.58
D004629,A0786,Advisor,Government,Regular,2018-08-18,117811.87,28886.22,7834.7,125716.25,52553.71,34278.97
D004630,A0786,Advisor,Government,Regular,2022-02-20,139354.58,16667.09,9033.51,666608.83,2734.27,99414.86
D004631,A0787,Advisor,Government,Initial,2021-04-22,38802.99,13722.51,17834.6,103042.19,48497.71,72142.44
D004632,A0787,Advisor,Government,Regular,2019-06-23,39091.63,10710.41,21423.49,98468.13,28945.42,57054.85
D004633,A0787,Advisor,Government,Regular,2021-01-25,41505.55,10491.46,19391.57,6784.77,25628.28,161346.5
D004634,A0787,Advisor,Government,Regular,2018-07-19,39983.7,12165.45,18406.61,102206.82,8143.0,59530.28
D004635,A0787,Advisor,Government,Regular,2021-04-23,48916.38,20038.74,20894.94,316356.18,21900.38,41578.54
D004636,A0788,Advisor,Government,Initial,2018-03-26,52786.99,17719.35,19950.79,143313.08,39095.23,58050.7
D004637,A0788,Advisor,Government,Regular,2024-07-15,49102.61,11008.74,27650.86,50832.74,28067.31,171941.63
D004638,A0788,Advisor,Government,Regular,2020-11-03,60332.78,15136.36,13927.96,87012.78,5554.79,86828.04
D004639,A0788,Advisor,Government,Regular,2024-06-07,60713.41,19748.15,29651.44,44510.55,50544.44,148634.62
D004640,A0788,Advisor,Government,Regular,2024-07-16,67632.85,16662.57,12834.82,435286.24,21634.14,187615.17
D004641,A0789,Advisor,Government,Initial,2020-08-04,100666.16,5932.97,2487.5,0.0,3406.3,26339.25
D004642,A0789,Advisor,Government,Regular,2025-08-18,120150.98,7576.33,1982.91,134797.31,35849.2,186884.4
D004643,A0789,Advisor,Government,Regular,2020-11-25,119221.0,8530.61,2387.83,114641.45,9317.65,184929.43
D004644,A0789,Advisor,Government,Regular,2022-10-17,93341.85,8016.42,2715.19,52919.07,24848.37,52512.69
D004645,A0789,Advisor,Government,Regular,2025-08-19,156623.82,4783.72,2981.64,617695.8,42675.27,70807.83
D004646,A0790,Advisor,Government,Initial,2026-03-01,80707.4,2319.49,8972.51,31936.85,6551.68,141926.11
D004647,A0790,Advisor,Government,Regular,2025-05-22,92031.13,2179.04,5441.56,45716.36,51000.39,186355.03
D004648,A0790,Advisor,Government,Regular,2021-02-20,94481.77,1534.12,9867.08,41733.71,51749.82,182845.24
D004649,A0790,Advisor,Government,Regular,2023-05-03,82017.99,2230.59,12724.11,54124.75,1823.95,133262.84
D004650,A0790,Advisor,Government,Regular,2026-03-02,128090.42,1804.95,12768.02,542128.49,21994.99,16153.78
D004651,A0791,Advisor,Government,Initial,2019-06-22,53140.63,1589.1,2455.39,85193.84,392.99,27171.46
D004652,A0791,Advisor,Government,Regular,2023-12-19,59280.36,1051.88,2398.5,129969.88,40750.26,67702.0
D004653,A0791,Advisor,Government,Regular,2021-12-31,50532.08,2298.34,2518.96,143633.43,8089.91,155968.75
D004654,A0791,Advisor,Government,Regular,2022-09-17,55644.11,2057.23,1675.95,124990.04,19100.73,52998.95
D004655,A0791,Advisor,Government,Regular,2023-12-20,82176.25,1158.83,2796.08,379277.95,11611.58,157507.38
D004656,A0792,Advisor,Government,Initial,2018-06-18,82002.96,4318.97,8364.61,22272.12,11226.41,164974.36
D004657,A0792,Advisor,Government,Regular,2018-02-18,77196.44,2165.6,7871.29,33026.81,15447.58,178806.76
D004658,A0792,Advisor,Government,Regular,2025-01-10,79986.86,6464.08,8548.01,191282.66,34155.05,157459.48
D004659,A0792,Advisor,Government,Regular,2021-11-07,79130.63,4304.8,7203.54,71294.73,14917.58,193918.4
D004660,A0792,Advisor,Government,Regular,2025-01-11,99523.53,2178.06,8931.69,461266.92,33366.83,44396.27
D004661,A0793,Advisor,Government,Initial,2020-07-21,86834.45,7227.03,9526.19,164382.39,13976.33,89858.43
D004662,A0793,Advisor,Government,Regular,2019-03-08,103743.0,8038.63,14183.58,177817.66,16509.43,17126.99
D004663,A0793,Advisor,Government,Regular,2021-06-29,91624.09,3986.94,14086.42,31981.81,41419.73,133968.33
D004664,A0793,Advisor,Government,Regular,2022-03-09,93951.5,9608.02,11400.2,105097.08,24718.49,143236.36
D004665,A0793,Advisor,Government,Regular,2022-03-10,86847.93,4038.41,6199.11,460945.96,39312.53,95517.82
D004666,A0794,Advisor,Government,Initial,2025-03-19,124376.74,2424.77,11686.86,166473.26,16756.6,35997.54
D004667,A0794,Advisor,Government,Regular,2025-11-05,124004.19,2215.09,6285.23,46915.44,4523.17,65570.5
D004668,A0794,Advisor,Government,Regular,2024-12-17,145779.47,3379.33,11874.96,92911.74,21046.78,92048.8
D004669,A0794,Advisor,Government,Regular,2022-12-30,141399.93,1284.05,7799.23,2752.12,56156.8,105154.96
D004670,A0794,Advisor,Government,Regular,2025-11-06,128607.07,2264.61,5878.79,340886.83,56337.54,92971.39
D004671,A0795,Advisor,Government,Initial,2022-09-30,125474.36,14684.9,2435.28,89651.94,1441.12,88740.37
D004672,A0795,Advisor,Government,Regular,2023-07-15,137380.35,14915.08,3120.5,64908.38,40966.31,67616.88
D004673,A0795,Advisor,Government,Regular,2018-01-21,135049.35,15786.86,1453.78,67051.6,17800.56,165769.01
D004674,A0795,Advisor,Government,Regular,2022-11-28,119551.05,10985.89,2221.71,58253.54,23600.77,89062.61
D004675,A0795,Advisor,Government,Regular,2023-07-16,163245.03,21372.92,1471.84,485138.84,17281.96,137959.74
D004676,A0796,Advisor,Government,Initial,2025-09-22,109322.99,18377.16,13026.02,75808.57,39727.8,182660.91
D004677,A0796,Advisor,Government,Regular,2020-11-27,128126.49,11876.0,12856.6,77213.21,39743.94,185813.38
D004678,A0796,Advisor,Government,Regular,2024-10-13,126918.07,24961.96,18291.81,21323.84,47046.7,184290.43
D004679,A0796,Advisor,Government,Regular,2026-01-07,123059.1,16128.89,9853.01,6702.45,33354.77,135756.88
D004680,A0796,Advisor,Government,Regular,2026-01-08,153403.05,21960.27,13854.99,813201.39,51893.34,139294.67
D004681,A0797,Advisor,Government,Initial,2022-11-24,65990.21,6293.31,5414.66,109365.27,45086.31,10920.28
D004682,A0797,Advisor,Government,Regular,2023-02-18,72083.22,9303.63,4275.94,18329.61,26855.96,47230.01
D004683,A0797,Advisor,Government,Regular,2024-06-29,68300.2,6992.81,4423.95,90902.81,3143.09,193403.06
D004684,A0797,Advisor,Government,Regular,2021-02-15,70774.32,8677.31,3300.32,148107.03,21382.45,133998.95
D004685,A0797,Advisor,Government,Regular,2024-06-30,86640.02,4073.15,7547.24,258117.17,59193.97,87707.96
D004686,A0798,Advisor,Government,Initial,2023-01-06,74039.59,5854.51,9649.46,0.0,23338.7,13654.44
D004687,A0798,Advisor,Government,Regular,2022-03-09,75385.16,6322.31,14336.68,179987.01,54165.99,27912.35
D004688,A0798,Advisor,Government,Regular,2018-07-25,85153.21,7455.46,13899.79,44115.19,58141.67,145052.87
